customer_id,age,gender,region,tenure_days,total_orders,total_spent,avg_order_value,days_since_last_order,total_sessions,avg_session_duration,pages_per_session,cart_abandonment_rate,support_tickets,preferred_category,seasonal_activity,marketing_channel,will_churn,predicted_spending_3months
1699,41,M,North,43,4,273.78,68.44,29,18,13.77,2.23,0.623,4,Electronics,0.085,Paid_Search,0,75.34
1700,37,M,West,160,11,513.43,46.68,8,26,5.18,3.13,0.182,1,Books,0.669,Organic,0,135.38
1701,39,F,West,439,8,691.93,86.49,70,23,6.71,2.85,0.662,4,Books,0.643,Organic,0,73.91
1702,40,F,North,287,3,353.74,117.91,3,17,7.27,1.9,0.647,1,Books,0.696,Email,0,119.12
1703,42,M,East,457,10,81.75,8.17,55,30,21.13,3.5,0.64,0,Electronics,0.442,Organic,0,53.82
1704,48,M,North,691,5,308.19,61.64,2,17,10.93,1.0,0.498,1,Books,0.303,Organic,0,327.6
1705,39,M,South,1,8,350.85,43.86,0,16,13.03,2.14,0.455,2,Electronics,0.819,Organic,0,187.24
1706,32,F,North,175,9,691.15,76.79,8,22,11.57,8.01,0.598,0,Books,0.316,Organic,0,0.0
1707,43,M,South,95,4,267.44,66.86,12,23,11.84,3.86,0.517,2,Sports,0.749,Organic,0,168.58
1708,57,F,East,353,10,598.58,59.86,29,24,10.39,8.1,0.549,1,Clothing,0.426,Email,0,38.68
1709,33,Other,East,52,13,1199.09,92.24,4,31,9.96,3.92,0.59,1,Books,0.326,Email,0,285.6
1710,23,F,West,713,8,927.24,115.9,17,19,2.7,2.86,0.893,1,Home,0.838,Email,0,0.0
1711,48,M,West,171,11,1556.86,141.53,6,24,9.93,1.38,0.525,3,Clothing,0.477,Email,0,1139.91
1712,33,M,South,283,9,508.58,56.51,57,28,8.07,3.31,0.774,1,Home,0.616,Organic,0,160.49
1713,18,M,North,16,15,442.17,29.48,1,28,10.68,1.92,0.887,2,Clothing,0.193,Direct,0,25.67
1714,45,F,West,36,5,444.9,88.98,13,23,8.22,1.05,0.594,0,Books,0.564,Organic,0,396.32
1715,28,M,North,255,9,1037.36,115.26,29,24,11.55,1.52,0.757,2,Sports,0.585,Organic,0,596.9
1716,33,M,Central,4,11,1048.76,95.34,73,27,12.26,4.85,0.377,1,Books,0.173,Organic,0,219.57
1717,38,F,West,305,9,1036.43,115.16,60,23,0.5,7.85,0.285,0,Electronics,0.63,Paid_Search,0,397.47
1718,37,M,East,2,8,554.9,69.36,67,25,6.76,5.15,0.513,1,Home,0.318,Organic,0,48.02
1719,43,F,Central,192,7,418.32,59.76,1,21,1.07,1.45,0.469,3,Clothing,0.137,Social,0,0.0
1720,29,M,North,81,5,389.43,77.89,55,21,9.46,3.87,0.63,1,Sports,0.581,Paid_Search,0,146.39
1721,41,F,South,170,8,533.89,66.74,45,18,7.3,2.63,0.731,1,Home,0.428,Social,1,0.0
1722,31,F,East,214,8,732.62,91.58,69,23,13.92,4.38,0.62,1,Sports,0.761,Social,0,216.78
1723,43,F,South,75,8,793.95,99.24,11,20,9.33,2.13,0.883,1,Home,0.416,Direct,0,88.2
1724,42,F,Central,20,5,506.01,101.2,72,29,6.56,5.97,0.41,1,Books,0.326,Email,0,0.0
1725,23,M,North,12,8,702.12,87.76,15,18,12.25,5.97,0.577,2,Electronics,0.093,Paid_Search,0,335.45
1726,48,F,East,160,9,730.31,81.15,30,19,7.23,5.45,0.535,1,Home,0.801,Direct,0,250.3
1727,28,F,East,132,12,1138.33,94.86,16,30,6.51,3.7,0.67,1,Sports,0.197,Paid_Search,1,272.46
1728,44,F,West,244,6,155.55,25.93,16,19,10.07,6.1,0.279,1,Books,0.221,Paid_Search,0,0.0
1729,39,M,South,128,8,642.11,80.26,23,21,14.95,1.0,0.896,5,Clothing,0.211,Organic,0,135.64
1730,57,M,South,98,5,381.56,76.31,13,16,11.91,2.51,0.209,2,Clothing,0.507,Organic,0,117.67
1731,32,M,West,91,7,562.29,80.33,47,20,10.77,7.37,0.773,1,Books,0.717,Organic,0,58.68
1732,30,M,North,4,14,1019.33,72.81,30,30,19.5,1.44,0.543,2,Clothing,0.387,Social,0,303.57
1733,34,M,West,73,6,514.78,85.8,35,25,5.57,6.3,0.734,2,Sports,0.494,Paid_Search,0,262.24
1734,31,F,East,671,16,970.16,60.63,7,35,5.48,4.04,0.377,3,Electronics,0.667,Paid_Search,0,0.0
1735,44,M,West,372,12,1238.86,103.24,104,27,9.08,3.09,0.773,2,Books,0.574,Organic,0,0.0
1736,18,M,West,71,5,434.21,86.84,32,28,14.56,2.55,0.502,0,Electronics,0.663,Paid_Search,0,103.41
1737,22,F,South,159,4,315.07,78.77,6,16,4.73,1.44,0.466,1,Electronics,0.701,Paid_Search,0,209.81
1738,22,F,East,338,5,287.81,57.56,41,16,15.52,6.34,0.931,0,Books,0.244,Social,0,203.51
1739,46,F,West,104,5,476.91,95.38,5,22,2.74,3.83,0.962,3,Home,0.816,Paid_Search,1,201.81
1740,55,F,South,3,6,481.0,80.17,1,22,8.02,7.39,0.827,1,Sports,0.723,Paid_Search,1,25.66
1741,33,M,Central,13,10,561.13,56.11,22,23,9.19,5.22,0.311,0,Books,0.698,Organic,0,0.0
1742,32,F,East,128,12,883.0,73.58,24,30,4.97,3.45,0.579,1,Sports,0.422,Organic,0,359.49
1743,35,F,North,627,5,453.64,90.73,6,20,6.02,2.3,0.756,1,Electronics,0.177,Paid_Search,0,220.01
1744,48,M,South,212,9,799.1,88.79,12,23,11.69,1.32,0.777,2,Electronics,0.241,Organic,0,121.08
1745,23,F,Central,13,9,784.58,87.18,87,22,14.27,1.05,0.599,1,Home,0.406,Organic,0,0.0
1746,37,F,South,37,13,1005.07,77.31,10,31,0.5,7.17,0.252,3,Electronics,0.234,Paid_Search,0,179.05
1747,46,M,West,265,7,704.52,100.65,5,19,9.22,2.75,0.103,1,Books,0.193,Organic,0,200.48
1748,41,M,West,331,7,741.61,105.94,147,28,8.05,4.87,0.558,0,Sports,0.501,Social,0,586.95
1749,37,M,South,173,7,654.03,93.43,10,25,8.93,1.43,0.593,0,Home,0.892,Organic,0,96.79
1750,47,M,North,186,6,361.88,60.31,34,24,7.23,1.82,0.689,2,Books,0.456,Social,0,0.0
1751,18,M,West,5,12,582.58,48.55,7,29,3.34,2.57,0.459,2,Sports,0.441,Social,0,65.23
1752,43,F,South,317,8,491.21,61.4,23,32,14.67,3.13,0.85,0,Sports,0.344,Paid_Search,0,77.57
1753,27,M,West,279,7,866.89,123.84,14,19,13.14,1.0,0.554,1,Clothing,0.301,Paid_Search,0,499.14
1754,18,F,South,53,11,902.47,82.04,97,31,8.08,1.0,0.798,3,Clothing,0.5,Social,0,213.87
1755,41,F,East,221,14,1794.25,128.16,17,29,6.55,1.73,0.302,1,Books,0.14,Organic,0,409.87
1756,51,F,West,43,5,359.98,72.0,26,20,6.06,3.87,0.883,1,Home,0.349,Organic,0,106.04
1757,33,F,South,7,6,411.18,68.53,86,19,0.5,4.65,0.402,0,Sports,0.168,Social,0,162.14
1758,46,M,South,40,5,365.74,73.15,135,23,9.92,4.81,0.711,1,Sports,0.652,Social,0,64.95
1759,54,F,South,35,7,508.87,72.7,3,23,11.62,6.47,0.701,2,Books,0.724,Paid_Search,0,207.84
1760,50,F,South,74,7,389.61,55.66,53,16,9.05,1.0,0.459,2,Home,0.653,Email,0,234.84
1761,54,F,East,97,7,323.95,46.28,14,27,8.15,3.44,0.83,1,Electronics,0.591,Paid_Search,0,61.18
1762,43,F,West,127,9,787.8,87.53,27,18,9.03,4.06,0.611,4,Home,0.764,Paid_Search,0,99.25
1763,35,M,South,116,7,709.61,101.37,14,18,5.09,10.6,0.827,1,Electronics,0.738,Social,0,89.51
1764,18,F,East,56,12,1633.49,136.12,15,23,6.5,6.8,0.68,0,Sports,0.375,Direct,0,849.11
1765,32,M,West,5,7,449.1,64.16,5,22,7.83,2.85,0.623,1,Clothing,0.407,Social,0,60.02
1766,24,F,South,167,14,926.57,66.18,25,31,11.29,2.61,0.537,4,Clothing,0.332,Direct,0,0.0
1767,61,Other,South,90,5,278.6,55.72,23,18,14.02,1.28,0.478,3,Books,0.843,Organic,0,115.44
1768,32,M,Central,63,5,515.72,103.14,6,20,7.58,2.1,0.633,1,Home,0.906,Organic,0,464.36
1769,36,F,West,363,7,667.62,95.37,23,19,4.32,4.61,0.71,1,Home,0.619,Organic,0,138.09
1770,41,M,East,247,8,424.61,53.08,108,20,8.64,3.97,0.804,0,Electronics,0.446,Social,1,0.0
1771,35,M,East,351,6,314.67,52.45,37,18,16.55,1.7,0.58,1,Books,0.713,Paid_Search,0,0.0
1772,55,F,North,122,9,889.32,98.81,19,26,4.67,1.37,0.645,3,Home,0.392,Paid_Search,0,157.97
1773,27,F,East,25,8,676.64,84.58,74,27,12.04,5.23,0.577,0,Books,0.743,Organic,0,149.5
1774,37,F,East,214,5,469.8,93.96,25,27,13.84,4.29,0.753,1,Electronics,0.642,Social,0,232.03
1775,26,F,East,41,8,423.45,52.93,4,29,7.06,1.83,0.889,2,Sports,0.883,Email,0,223.58
1776,19,F,South,104,7,196.4,28.06,23,25,5.7,5.31,0.199,1,Books,0.085,Organic,0,44.57
1777,27,F,North,12,16,850.01,53.13,5,29,10.8,3.11,0.611,0,Clothing,0.257,Organic,0,203.0
1778,34,F,North,314,8,737.55,92.19,43,24,9.91,2.81,0.844,0,Sports,0.283,Paid_Search,0,604.45
1779,29,M,Central,24,7,894.44,127.78,102,22,11.28,1.0,0.661,1,Home,0.677,Organic,0,451.1
1780,26,Other,South,420,6,385.58,64.26,13,18,16.79,3.64,0.121,0,Electronics,0.045,Paid_Search,0,248.29
1781,18,M,East,359,12,1582.76,131.9,17,25,9.17,1.82,0.824,5,Electronics,0.207,Email,0,207.87
1782,34,F,North,112,3,287.24,95.75,16,26,3.73,2.97,0.51,0,Clothing,0.056,Email,1,90.06
1783,18,M,North,245,5,200.87,40.17,10,16,8.77,4.35,0.89,1,Books,0.487,Organic,0,35.11
1784,44,M,West,173,6,482.11,80.35,47,17,9.47,1.85,0.457,2,Clothing,0.073,Organic,0,0.0
1785,35,M,East,292,11,1062.59,96.6,28,27,13.57,1.43,0.405,0,Books,0.777,Paid_Search,0,316.0
1786,18,F,East,101,6,86.18,14.36,1,24,7.71,1.21,0.63,0,Clothing,0.028,Organic,0,55.11
1787,31,M,South,277,6,546.67,91.11,54,33,6.86,8.88,0.256,4,Clothing,0.312,Organic,0,169.32
1788,25,M,West,111,5,521.59,104.32,6,26,3.02,2.09,0.512,1,Electronics,0.363,Organic,1,88.16
1789,38,F,North,509,6,509.83,84.97,116,20,10.69,2.37,0.431,3,Books,0.446,Paid_Search,0,92.56
1790,51,F,North,119,9,661.11,73.46,14,21,21.89,3.88,0.407,1,Clothing,0.85,Social,0,160.92
1791,18,M,East,111,5,353.38,70.68,28,20,7.61,5.94,0.542,2,Home,0.244,Social,0,364.69
1792,36,M,South,276,8,553.74,69.22,2,23,10.31,4.25,0.514,2,Electronics,0.386,Organic,0,67.0
1793,33,M,South,310,9,410.4,45.6,12,24,6.31,1.69,0.717,2,Electronics,0.577,Email,0,346.66
1794,43,M,East,145,6,346.87,57.81,48,21,3.37,1.58,0.521,1,Electronics,0.348,Organic,0,203.08
1795,37,F,West,35,8,516.68,64.59,19,39,10.24,2.39,0.365,1,Electronics,0.56,Paid_Search,0,380.71
1796,25,F,West,113,9,700.54,77.84,70,24,8.61,7.32,0.389,1,Clothing,0.382,Social,0,200.73
1797,31,F,South,619,9,549.72,61.08,25,19,0.5,3.8,0.79,3,Clothing,0.348,Organic,0,77.6
1798,25,M,North,251,4,213.09,53.27,79,16,14.94,3.19,0.32,1,Electronics,0.597,Social,0,82.84
1799,47,F,South,300,8,751.95,93.99,121,23,10.16,2.45,0.832,2,Clothing,0.766,Email,0,158.69
1800,35,F,Central,6,9,758.39,84.27,18,24,8.8,4.69,0.538,4,Clothing,0.544,Organic,0,252.47
1801,57,F,East,113,9,553.67,61.52,24,29,6.81,3.98,0.421,2,Books,0.616,Paid_Search,0,47.11
1802,34,F,West,187,4,350.63,87.66,54,16,10.12,6.71,0.512,0,Home,0.234,Organic,0,227.56
1803,26,F,North,318,7,445.7,63.67,7,23,10.31,1.0,0.539,1,Books,0.433,Organic,0,210.26
1804,18,F,East,9,8,612.61,76.58,59,21,10.11,8.11,0.905,1,Sports,0.634,Organic,0,380.92
1805,18,M,North,344,10,993.76,99.38,26,19,12.77,4.39,0.663,6,Books,0.344,Social,0,229.34
1806,18,F,East,143,6,359.44,59.91,38,22,13.68,3.63,0.626,1,Home,0.24,Organic,0,170.38
1807,38,F,Central,39,6,274.14,45.69,2,17,16.52,2.67,0.121,2,Home,0.252,Organic,0,0.0
1808,41,F,Central,68,7,499.6,71.37,43,21,5.15,1.0,0.463,1,Books,0.459,Organic,0,125.23
1809,18,M,East,59,8,327.31,40.91,11,27,6.21,3.66,0.279,4,Books,0.653,Organic,0,124.85
1810,45,F,East,136,9,612.57,68.06,49,19,9.94,3.64,0.519,4,Sports,0.621,Organic,1,30.8
1811,29,F,Central,9,15,1019.76,67.98,21,32,5.38,11.11,0.441,3,Electronics,0.712,Social,0,185.77
1812,36,M,West,31,8,107.26,13.41,9,20,6.03,1.32,0.363,2,Home,0.681,Direct,0,56.54
1813,54,M,North,301,5,441.33,88.27,91,23,10.4,2.16,0.852,5,Electronics,0.745,Paid_Search,0,64.18
1814,45,F,East,25,6,422.6,70.43,43,24,12.1,4.13,0.787,0,Sports,0.095,Social,0,97.41
1815,31,F,South,47,12,1254.57,104.55,127,29,13.6,7.86,0.289,1,Clothing,0.746,Email,0,0.0
1816,24,F,East,108,10,803.88,80.39,13,27,7.73,3.98,0.566,2,Clothing,0.645,Paid_Search,0,0.0
1817,18,M,East,131,4,373.56,93.39,31,20,10.35,2.91,0.67,4,Electronics,0.627,Paid_Search,0,108.63
1818,26,F,East,259,5,523.75,104.75,28,23,9.47,1.07,0.253,1,Books,0.64,Direct,0,255.23
1819,32,M,South,106,14,1003.9,71.71,34,25,8.57,3.54,0.939,1,Home,0.62,Direct,0,191.16
1820,23,M,North,280,5,374.9,74.98,1,25,5.24,1.59,0.12,1,Electronics,0.273,Organic,0,216.89
1821,33,M,East,173,15,534.92,35.66,10,24,4.73,1.82,0.621,2,Books,0.844,Social,0,0.0
1822,35,M,West,21,7,741.92,105.99,72,20,11.17,3.71,0.658,1,Sports,0.842,Social,0,484.02
1823,32,M,West,30,8,570.86,71.36,16,18,5.17,2.91,0.332,0,Books,0.543,Social,0,44.19
1824,27,M,South,103,5,249.28,49.86,97,23,1.39,4.02,0.665,2,Sports,0.493,Email,1,3.51
1825,37,M,Central,91,6,560.96,93.49,7,19,8.37,2.36,0.335,0,Electronics,0.265,Social,0,359.17
1826,40,M,Central,244,13,266.57,20.51,178,24,14.32,3.52,0.373,2,Clothing,0.584,Paid_Search,0,22.76
1827,21,F,South,156,10,642.68,64.27,35,16,0.5,1.49,0.51,1,Home,0.633,Email,0,74.7
1828,51,F,North,88,5,488.54,97.71,44,20,7.35,1.68,0.576,2,Electronics,0.852,Organic,0,286.91
1829,33,M,West,33,11,704.63,64.06,15,29,11.2,6.72,0.792,2,Clothing,0.057,Social,0,0.0
1830,35,F,West,46,6,342.31,57.05,71,24,1.21,10.95,0.572,2,Sports,0.521,Social,0,84.68
1831,43,M,Central,154,10,645.96,64.6,23,25,7.65,10.07,0.634,4,Home,0.152,Email,0,294.98
1832,37,F,West,99,4,99.01,24.75,34,17,3.94,1.97,0.459,3,Books,0.705,Direct,0,116.71
1833,46,M,East,130,6,557.32,92.89,2,18,4.47,4.57,0.743,1,Electronics,0.516,Social,0,453.85
1834,38,M,East,33,9,647.35,71.93,29,28,6.89,2.26,0.78,2,Books,0.849,Paid_Search,0,426.05
1835,27,F,North,195,10,681.92,68.19,63,24,4.01,3.55,0.784,1,Home,0.613,Social,0,0.0
1836,39,F,South,344,6,409.7,68.28,5,20,3.67,3.56,0.487,0,Electronics,0.48,Social,0,162.75
1837,21,F,East,53,6,452.11,75.35,40,19,8.26,2.89,0.462,1,Electronics,0.51,Social,0,246.46
1838,36,F,East,121,3,274.01,91.34,0,24,17.41,2.78,0.34,2,Books,0.428,Organic,0,518.48
1839,34,F,East,667,13,958.08,73.7,78,38,11.53,1.0,0.553,1,Books,0.565,Paid_Search,0,92.64
1840,32,M,West,72,10,409.59,40.96,122,30,12.54,2.12,0.571,1,Clothing,0.453,Paid_Search,0,59.14
1841,33,M,South,162,8,715.1,89.39,13,20,11.69,4.64,0.361,3,Books,0.146,Organic,0,144.74
1842,18,M,East,17,14,1224.5,87.46,3,27,5.71,5.94,0.346,1,Sports,0.484,Social,0,272.91
1843,28,M,North,167,7,560.97,80.14,32,27,9.74,2.89,0.545,1,Clothing,0.268,Email,0,141.22
1844,36,F,South,16,12,1222.57,101.88,0,37,12.89,8.58,0.632,1,Books,0.838,Direct,1,193.35
1845,36,F,West,575,9,681.84,75.76,19,19,11.81,3.67,0.721,2,Electronics,0.699,Paid_Search,0,219.89
1846,22,M,West,226,12,1233.41,102.78,9,24,9.28,7.57,0.604,2,Books,0.977,Email,0,543.81
1847,50,F,Central,279,3,330.54,110.18,19,18,10.58,3.72,0.844,3,Home,0.433,Social,0,489.35
1848,24,F,South,219,7,626.9,89.56,0,28,18.35,1.0,0.867,0,Clothing,0.652,Organic,0,262.26
1849,46,M,East,160,7,394.11,56.3,1,19,11.86,7.79,0.582,3,Electronics,0.677,Organic,0,470.46
1850,40,M,South,107,8,573.84,71.73,0,18,7.24,2.71,0.722,1,Books,0.758,Social,0,232.72
1851,27,M,South,351,8,847.77,105.97,28,21,8.2,2.6,0.286,0,Home,0.344,Organic,0,353.03
1852,56,M,West,565,9,338.03,37.56,24,23,4.28,1.05,0.589,2,Clothing,0.669,Paid_Search,0,117.72
1853,20,M,West,124,7,456.41,65.2,7,28,17.89,6.15,0.295,0,Clothing,0.549,Paid_Search,0,0.0
1854,46,F,West,482,4,265.7,66.43,31,22,14.92,1.15,0.212,2,Clothing,0.326,Email,0,390.65
1855,47,M,South,157,9,480.33,53.37,64,24,8.83,7.73,0.707,1,Electronics,0.931,Social,0,48.48
1856,26,M,West,139,12,1161.86,96.82,9,30,17.22,2.66,0.431,2,Books,0.419,Email,0,326.63
1857,51,Other,North,109,7,590.94,84.42,53,22,11.03,5.92,0.885,0,Electronics,0.344,Email,0,235.03
1858,31,F,West,42,9,515.01,57.22,32,25,6.78,1.44,0.736,2,Sports,0.608,Direct,0,153.51
1859,38,F,South,1,7,630.96,90.14,1,26,12.13,8.15,0.751,1,Books,0.654,Email,0,183.75
1860,38,M,South,49,11,781.44,71.04,14,24,10.09,5.06,0.287,1,Sports,0.37,Organic,0,206.73
1861,33,M,East,128,8,421.96,52.75,21,24,11.85,2.57,0.797,1,Books,0.528,Direct,0,0.0
1862,44,F,Central,86,8,457.42,57.18,39,24,3.02,7.02,0.157,1,Clothing,0.226,Paid_Search,0,225.73
1863,44,M,North,107,9,773.11,85.9,10,25,5.26,3.67,0.972,0,Electronics,0.332,Social,1,0.0
1864,18,M,South,710,3,295.43,98.48,121,17,14.45,10.22,0.522,2,Sports,0.485,Direct,1,0.0
1865,50,F,West,77,8,502.65,62.83,34,20,15.27,1.91,0.595,1,Clothing,0.206,Organic,0,265.61
1866,18,F,South,108,9,797.5,88.61,13,24,14.16,6.58,0.826,0,Clothing,0.466,Email,0,127.63
1867,47,M,North,25,6,687.26,114.54,3,18,17.37,5.46,0.96,1,Sports,0.181,Direct,0,298.51
1868,48,F,South,8,9,391.75,43.53,6,20,10.81,1.0,0.6,3,Books,0.636,Email,0,197.36
1869,21,M,South,268,7,587.24,83.89,20,17,10.53,1.03,0.416,2,Sports,0.445,Email,0,191.98
1870,30,M,Central,152,8,766.13,95.77,20,21,4.85,2.46,0.315,3,Electronics,0.818,Organic,0,350.14
1871,21,M,West,257,8,580.97,72.62,43,22,6.18,4.34,0.745,2,Home,0.425,Paid_Search,1,83.6
1872,32,M,East,29,9,953.61,105.96,38,22,0.55,5.82,0.852,2,Books,0.666,Email,0,81.49
1873,31,M,Central,152,9,1169.74,129.97,6,25,7.21,4.27,0.441,3,Clothing,0.231,Organic,0,708.35
1874,44,F,East,52,8,668.67,83.58,27,27,0.5,6.5,0.616,0,Sports,0.116,Email,0,0.0
1875,50,F,North,46,8,553.28,69.16,0,19,12.82,2.8,0.422,3,Home,0.758,Organic,0,0.0
1876,51,F,South,2,8,795.4,99.42,15,22,10.05,5.95,0.455,2,Sports,0.606,Social,0,340.67
1877,28,M,South,25,7,672.36,96.05,43,24,0.5,3.63,0.794,1,Home,0.166,Organic,0,103.11
1878,32,M,North,66,9,108.26,12.03,15,17,7.74,2.46,0.446,0,Books,0.177,Organic,0,35.0
1879,18,M,Central,22,6,449.59,74.93,54,23,16.37,1.06,0.711,0,Sports,0.458,Social,0,90.47
1880,25,M,West,766,6,390.81,65.14,112,19,8.0,1.0,0.611,1,Sports,0.82,Social,0,115.59
1881,46,M,South,66,6,509.51,84.92,28,20,4.51,2.75,0.796,1,Home,0.453,Organic,0,194.74
1882,54,F,East,25,7,491.11,70.16,4,16,1.36,3.81,0.921,2,Electronics,0.154,Organic,0,55.82
1883,20,F,West,39,8,582.96,72.87,14,25,1.48,1.85,0.586,0,Clothing,0.666,Paid_Search,0,76.29
1884,27,F,Central,159,10,534.2,53.42,0,31,10.64,2.31,0.884,1,Home,0.483,Email,0,57.13
1885,34,F,West,11,9,840.27,93.36,27,22,6.76,2.5,0.748,0,Sports,0.748,Organic,0,103.61
1886,38,F,East,357,8,931.01,116.38,51,30,7.1,1.33,0.812,3,Home,0.194,Social,0,226.64
1887,25,M,West,586,8,430.47,53.81,29,21,6.78,1.75,0.488,5,Home,0.589,Paid_Search,0,126.74
1888,40,M,East,51,3,120.22,40.07,46,14,7.94,5.21,0.847,1,Sports,0.263,Direct,0,108.2
1889,29,M,East,107,9,679.5,75.5,48,25,3.59,3.0,0.918,0,Sports,0.317,Organic,0,66.32
1890,34,F,North,4,11,817.12,74.28,57,25,9.76,4.27,0.862,2,Electronics,0.874,Organic,0,153.86
1891,41,Other,North,184,12,1251.28,104.27,9,26,2.81,1.0,0.944,0,Electronics,0.578,Organic,0,1265.13
1892,35,M,East,96,5,221.35,44.27,61,29,5.48,7.35,0.602,5,Electronics,0.066,Email,1,15.76
1893,29,F,South,56,8,492.41,61.55,31,27,12.54,3.47,0.65,0,Sports,0.716,Direct,0,314.13
1894,33,F,North,41,11,234.38,21.31,10,25,10.0,5.78,0.646,3,Books,0.533,Email,0,66.23
1895,33,M,West,191,12,1312.5,109.37,130,27,11.24,1.15,0.392,4,Electronics,0.69,Social,0,272.47
1896,30,M,North,96,0,0.0,0.0,89,11,17.1,4.74,0.909,1,Clothing,0.285,Organic,0,0.0
1897,31,M,East,35,7,443.9,63.41,25,22,8.26,2.5,0.581,1,Books,0.635,Organic,1,0.0
1898,54,Other,East,210,12,503.32,41.94,55,22,8.59,11.73,0.599,3,Electronics,0.822,Direct,0,282.02
1899,41,M,Central,149,5,221.19,44.24,9,24,7.44,1.97,0.801,2,Clothing,0.919,Social,0,74.86
1900,31,F,East,352,7,597.5,85.36,16,22,6.73,3.59,0.596,2,Sports,0.883,Paid_Search,0,204.17
1901,43,M,North,22,6,283.89,47.31,6,17,4.46,1.25,0.661,0,Clothing,0.568,Social,0,90.11
1902,30,F,East,277,8,620.8,77.6,22,21,8.84,3.55,0.328,0,Electronics,0.538,Organic,0,79.66
1903,49,M,West,201,12,1512.88,126.07,20,24,9.92,3.17,0.232,0,Home,0.513,Email,0,798.71
1904,39,F,Central,21,9,596.79,66.31,7,30,10.14,6.89,0.498,2,Home,0.523,Social,0,294.02
1905,33,F,South,213,12,611.57,50.96,33,30,8.76,3.72,0.165,1,Clothing,0.691,Paid_Search,0,168.16
1906,40,F,South,104,8,676.4,84.55,3,23,12.2,2.57,0.6,1,Sports,0.622,Paid_Search,0,127.26
1907,18,F,Central,522,8,354.84,44.36,1,27,8.62,3.12,0.623,2,Books,0.349,Email,0,130.34
1908,21,M,North,27,14,1651.99,118.0,14,26,6.86,1.0,0.613,2,Home,0.361,Paid_Search,0,156.01
1909,20,F,East,185,9,990.81,110.09,15,25,4.79,3.91,0.503,1,Books,0.603,Organic,0,179.85
1910,36,M,South,86,8,567.17,70.9,11,28,2.3,6.21,0.827,3,Sports,0.467,Organic,0,208.48
1911,55,M,North,565,5,262.84,52.57,8,12,14.34,3.64,0.312,1,Home,0.325,Organic,0,388.92
1912,61,F,South,72,1,64.36,64.36,12,14,5.7,1.0,0.384,4,Sports,0.229,Paid_Search,1,96.62
1913,42,M,South,589,6,405.65,67.61,5,18,4.8,4.26,0.413,1,Electronics,0.883,Social,0,164.83
1914,41,F,West,417,7,592.12,84.59,15,19,6.83,4.39,0.542,2,Books,0.581,Direct,0,230.64
1915,18,Other,Central,56,8,807.93,100.99,70,23,7.39,4.67,0.945,0,Electronics,0.567,Email,0,54.99
1916,28,M,South,292,5,245.44,49.09,7,19,15.05,3.13,0.199,1,Sports,0.23,Social,0,153.63
1917,25,F,West,976,8,802.18,100.27,34,29,7.19,3.85,0.35,1,Sports,0.822,Email,0,138.95
1918,27,M,North,52,5,452.21,90.44,4,20,19.03,4.37,0.751,0,Clothing,0.592,Email,0,0.0
1919,32,M,East,103,6,373.83,62.31,13,22,8.75,1.53,0.672,0,Clothing,0.07,Social,0,122.26
1920,29,M,North,132,14,669.65,47.83,11,29,16.73,1.76,0.563,1,Home,0.133,Organic,0,166.61
1921,18,F,Central,62,5,389.53,77.91,82,22,12.08,4.74,0.448,3,Electronics,0.752,Organic,0,84.97
1922,43,F,West,2,4,194.04,48.51,16,14,9.94,1.73,0.403,0,Electronics,0.434,Paid_Search,0,141.06
1923,22,F,West,44,12,1207.1,100.59,35,27,14.81,2.98,0.287,1,Sports,0.553,Direct,0,0.0
1924,37,Other,West,59,6,281.42,46.9,27,20,12.99,4.68,0.423,0,Clothing,0.826,Paid_Search,0,45.85
1925,59,M,East,105,8,709.54,88.69,4,23,11.04,6.5,0.42,3,Books,0.768,Email,0,88.3
1926,23,M,Central,33,7,510.89,72.98,84,20,17.77,2.03,0.545,2,Sports,0.585,Email,0,56.08
1927,18,F,West,371,3,182.95,60.98,12,23,6.51,1.68,0.847,1,Electronics,0.693,Social,0,409.78
1928,31,F,Central,219,9,651.86,72.43,1,26,4.52,4.7,0.523,2,Electronics,0.702,Organic,0,0.0
1929,48,M,East,16,7,714.0,102.0,10,23,5.8,6.74,0.638,3,Sports,0.454,Organic,0,300.19
1930,58,M,North,189,7,316.35,45.19,12,20,15.51,1.0,0.759,1,Sports,0.496,Email,0,74.54
1931,20,F,East,190,7,452.87,64.7,2,18,14.3,3.36,0.702,0,Sports,0.592,Social,0,360.67
1932,40,F,North,563,8,449.65,56.21,29,24,6.4,8.79,0.677,2,Electronics,0.389,Paid_Search,0,81.81
1933,29,M,East,1,9,666.31,74.03,12,21,0.5,1.57,0.786,2,Books,0.107,Organic,0,174.19
1934,33,F,East,51,8,463.06,57.88,29,22,7.68,4.82,0.668,2,Electronics,0.638,Organic,0,0.0
1935,66,F,East,473,13,400.37,30.8,0,32,4.45,3.07,0.661,0,Sports,0.897,Organic,0,30.91
1936,18,F,North,484,9,437.59,48.62,120,20,6.52,3.14,0.434,7,Clothing,0.682,Social,0,149.75
1937,38,M,North,229,11,1275.38,115.94,5,27,4.28,2.81,0.68,2,Books,0.527,Paid_Search,0,254.33
1938,40,F,East,261,10,811.68,81.17,32,22,2.06,4.02,0.853,1,Home,0.322,Direct,0,207.92
1939,48,M,Central,17,6,481.85,80.31,37,18,16.03,6.93,0.624,1,Electronics,0.783,Direct,0,111.55
